system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
1777,1270,941,777,629,0.19872611464968154,704,574,-27.142822841319926,-109.32231497677812,"{""type"":""Point"",""coordinates"":[-109.32230817049881,-27.14280970612009]}"
1811,1162,884,593,456,0.3194029927253723,417,314,-27.14569748062003,-109.32872938648214,"{""type"":""Point"",""coordinates"":[-109.3287010114879,-27.145693519473753]}"
1857,1204,783,560,440,0.2804578904333606,345,262,-27.143140363169344,-109.31867806360144,"{""type"":""Point"",""coordinates"":[-109.3186651571837,-27.143133328335]}"
1873,1252,972,677,507,0.3144016227180527,422,305,-27.13975653647813,-109.31499576333316,"{""type"":""Point"",""coordinates"":[-109.31496265312101,-27.139781070175538]}"
1903,722,475,310,394,0.09321058688147296,325,147,-27.12564733541567,-109.32771617884026,"{""type"":""Point"",""coordinates"":[-109.32769231415699,-27.12566648852118]}"
1914,1102,709,549,384,0.29734675205855443,328,251,-27.147791152476675,-109.32264435112472,"{""type"":""Point"",""coordinates"":[-109.32266635220411,-27.147813738623043]}"
1950,1014,746,589,658,0.06267806267806268,656,418,-27.138531820127962,-109.31824259245828,"{""type"":""Point"",""coordinates"":[-109.31819893602838,-27.138496588562113]}"
1952,1104,717,517,388,0.29773755656108597,332,265,-27.146756208044817,-109.31912841790081,"{""type"":""Point"",""coordinates"":[-109.31909378241775,-27.14672640977018]}"
1972,1154,776,566,445,0.2710892856121063,358,276,-27.148670775226464,-109.328281542468,"{""type"":""Point"",""coordinates"":[-109.32823790348017,-27.14865069676799]}"
1976,1164,836,559,435,0.3154996066089693,350,279,-27.140649295196887,-109.31417524252795,"{""type"":""Point"",""coordinates"":[-109.31418185492305,-27.140671053999032]}"
1978,1144,790,573,451,0.2731668009669621,360,261,-27.144003263856813,-109.32290271204639,"{""type"":""Point"",""coordinates"":[-109.3228876218178,-27.14404106986161]}"
1988,2969,2572,2566,2519,0.010410528383421725,1523,903,-27.13056393296629,-109.32370860839156,"{""type"":""Point"",""coordinates"":[-109.32368617347483,-27.130560354547512]}"
1997,1379,890,636,511,0.2705210563882941,356,254,-27.14333966983987,-109.31272235423248,"{""type"":""Point"",""coordinates"":[-109.31270171057207,-27.14330010291939]}"
