system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
7,2705,2111,1889,1861,0.0629405826330185,843,442,38.607914976154234,-28.734741845306488,"{""type"":""Point"",""coordinates"":[-28.734742883411183,38.60788065416001]}"
8,3197,2673,2542,2478,0.037856727838516235,715,271,38.59853491713021,-28.73531976547315,"{""type"":""Point"",""coordinates"":[-28.7352844840581,38.59850592309241]}"
13,3054,2560,2478,2468,0.018297534435987473,1301,838,38.610481231622444,-28.72573085107342,"{""type"":""Point"",""coordinates"":[-28.725772573895348,38.610476000997906]}"
24,1576,1165,929,1118,0.020586946979165077,634,417,38.61348619865115,-28.735794849570713,"{""type"":""Point"",""coordinates"":[-28.735788292934007,38.61349083537426]}"
62,3533,2883,2743,2682,0.03611859679222107,699,272,38.58633831538919,-28.67567063583685,"{""type"":""Point"",""coordinates"":[-28.675721412883952,38.58631442134625]}"
66,3025,2561,2447,2548,0.0025445292703807354,897,369,38.609806286979826,-28.722613872655145,"{""type"":""Point"",""coordinates"":[-28.722561735089098,38.60979536780869]}"
85,2804,2303,2179,2137,0.037387385964393616,727,318,38.59396281711664,-28.739802427572467,"{""type"":""Point"",""coordinates"":[-28.739820611586754,38.59396134160517]}"
86,2297,1761,1499,1534,0.06889226287603378,781,448,38.60850463466356,-28.737512265392297,"{""type"":""Point"",""coordinates"":[-28.73749957162723,38.608474112358365]}"
104,2504,1930,1702,1741,0.0514846108853817,696,329,38.61073113625663,-28.72711499252455,"{""type"":""Point"",""coordinates"":[-28.72714360495921,38.61074863041415]}"
125,3327,2872,2853,2850,0.0038448094855993986,992,411,38.5995954177883,-28.736723246601144,"{""type"":""Point"",""coordinates"":[-28.736765004637707,38.59959818301971]}"
139,3532,3039,3058,3030,0.0014829460997134447,1197,636,38.58793511106329,-28.677429912994644,"{""type"":""Point"",""coordinates"":[-28.677378159011315,38.587965167429864]}"
161,3042,2602,2504,2578,0.00463320454582572,945,418,38.60168129051079,-28.698993875756447,"{""type"":""Point"",""coordinates"":[-28.69902066662282,38.601643813769016]}"
195,3060,2662,2573,2483,0.03479105979204178,738,276,38.59957597924437,-28.69504005300835,"{""type"":""Point"",""coordinates"":[-28.695073983470277,38.59958774583893]}"
196,2190,1751,1609,1672,0.023079169914126396,757,451,38.611528279601906,-28.72805288839043,"{""type"":""Point"",""coordinates"":[-28.728093780566613,38.61156706185667]}"
264,2864,2378,2249,2237,0.030552545562386513,555,188,38.59743524280285,-28.73655635303656,"{""type"":""Point"",""coordinates"":[-28.736511766324508,38.59747146342149]}"
284,2863,2292,2159,2111,0.04110833629965782,453,167,38.59691691130599,-28.73505114970211,"{""type"":""Point"",""coordinates"":[-28.735000627466807,38.596952188930175]}"
298,3679,3055,2924,2912,0.0239651408046484,1025,450,38.5819449310842,-28.711501114938443,"{""type"":""Point"",""coordinates"":[-28.71153750122929,38.58190493070259]}"
307,3446,2831,2699,2548,0.05261201038956642,1098,573,38.60487103216965,-28.73340533450703,"{""type"":""Point"",""coordinates"":[-28.733369067584153,38.60485140710979]}"
353,3899,3215,3062,3097,0.018694549798965454,1273,647,38.609058595097935,-28.72443348515284,"{""type"":""Point"",""coordinates"":[-28.724451065121983,38.60902253989132]}"
360,1943,1485,1260,1425,0.020618556067347527,690,447,38.61283702228339,-28.730955528371325,"{""type"":""Point"",""coordinates"":[-28.730958235808185,38.61281933848305]}"
395,2879,2413,2289,2383,0.00625521270558238,1403,929,38.61225569034158,-28.727610948971,"{""type"":""Point"",""coordinates"":[-28.727575635264227,38.61226070649598]}"
435,4241,3677,3725,3663,0.0019073568983003497,1865,1034,38.60319684290435,-28.736924901672047,"{""type"":""Point"",""coordinates"":[-28.736955586060844,38.603160954921385]}"
515,4325,3674,3559,3658,0.0021822149865329266,1800,1145,38.60540469756067,-28.73387752668303,"{""type"":""Point"",""coordinates"":[-28.73388498276263,38.60544454525173]}"
528,3707,3169,3140,3065,0.016682708635926247,1212,599,38.5826706042488,-28.711173938029514,"{""type"":""Point"",""coordinates"":[-28.71114952677546,38.5826374663]}"
551,4198,3591,3565,3449,0.020170453935861588,1497,833,38.59430804141645,-28.734758693307803,"{""type"":""Point"",""coordinates"":[-28.734800595078312,38.594289784577974]}"
585,3926,3300,3137,3150,0.023255813866853714,1806,1175,38.60566131769885,-28.734802406992824,"{""type"":""Point"",""coordinates"":[-28.73475309400348,38.605689130302]}"
600,3065,2521,2383,2376,0.029609965160489082,1089,494,38.60212917837614,-28.74206660859587,"{""type"":""Point"",""coordinates"":[-28.74208945381171,38.60217168090541]}"
641,3826,3349,3416,3288,0.009190899319946766,1227,645,38.600109807290096,-28.695511930490248,"{""type"":""Point"",""coordinates"":[-28.69547917817975,38.600086677126654]}"
643,3921,3312,3258,3224,0.013463892042636871,1711,974,38.60355545131859,-28.73704838273402,"{""type"":""Point"",""coordinates"":[-28.737044541165144,38.60354280594822]}"
650,3728,3215,3158,2940,0.044679123908281326,1300,766,38.606188199680346,-28.729647351746223,"{""type"":""Point"",""coordinates"":[-28.729703766967198,38.606200494807545]}"
712,3053,2562,2479,2517,0.008860011585056782,846,378,38.60143604296484,-28.697265617380708,"{""type"":""Point"",""coordinates"":[-28.69723318366989,38.60145822370735]}"
717,2078,1670,1484,1589,0.024854250252246857,1077,760,38.6122998473393,-28.73679989036263,"{""type"":""Point"",""coordinates"":[-28.7367899046882,38.61233083682528]}"
731,2566,2018,1824,1815,0.05296112596988678,703,338,38.610552674030664,-28.726995866958422,"{""type"":""Point"",""coordinates"":[-28.72702946672001,38.610592591585075]}"
752,2792,2268,2130,2102,0.03798627108335495,621,254,38.59414979974361,-28.739347664065836,"{""type"":""Point"",""coordinates"":[-28.73935464220436,38.59413440552124]}"
788,2692,2100,1896,1769,0.08555182069540024,463,178,38.60772971604634,-28.728995321492505,"{""type"":""Point"",""coordinates"":[-28.72901433991252,38.60776325843764]}"
861,4271,3718,3687,3602,0.015846993774175644,1458,728,38.59155288166956,-28.738251648237213,"{""type"":""Point"",""coordinates"":[-28.7382407421963,38.591537815646795]}"
866,4283,3690,3713,3536,0.02131192944943905,1242,582,38.58251871643378,-28.678107491567875,"{""type"":""Point"",""coordinates"":[-28.678056224735595,38.58249184203573]}"
883,2579,2037,1871,1925,0.02826855145394802,995,536,38.603187882717705,-28.743585050464407,"{""type"":""Point"",""coordinates"":[-28.74354717627978,38.60323181803937]}"
890,4814,4469,4767,4409,0.006758278701454401,2292,1398,38.59678681692718,-28.69474479016572,"{""type"":""Point"",""coordinates"":[-28.69476271665731,38.59682910647237]}"
895,3390,2908,2850,2813,0.01660548895597458,1131,503,38.59787200077126,-28.73748548301856,"{""type"":""Point"",""coordinates"":[-28.737463555626988,38.597857372492136]}"
908,2842,2337,2192,2253,0.018300654366612434,780,292,38.612714278889825,-28.67123078419982,"{""type"":""Point"",""coordinates"":[-28.671284557540815,38.612753963426954]}"
915,2283,1813,1608,1799,0.0038759689778089523,846,437,38.603301901151895,-28.741980133805328,"{""type"":""Point"",""coordinates"":[-28.741994598741414,38.60329800507614]}"
925,2722,2235,2073,2098,0.03161781653761864,622,256,38.595422836802165,-28.738574641785558,"{""type"":""Point"",""coordinates"":[-28.738593652910144,38.59540088235636]}"
941,2566,2111,1977,2044,0.0161251500248909,1100,607,38.602994036866434,-28.744499026825547,"{""type"":""Point"",""coordinates"":[-28.7445450518689,38.6029574515889]}"
961,3821,3222,3144,3062,0.025461489334702492,670,224,38.58482993063889,-28.67402829607722,"{""type"":""Point"",""coordinates"":[-28.67405653669624,38.58482177100329]}"
962,3500,3091,3000,3071,0.0032456994522362947,1182,458,38.60760927003847,-28.687879223546965,"{""type"":""Point"",""coordinates"":[-28.68792146054654,38.607595966058604]}"
971,4104,3553,3563,3376,0.02554481104016304,1690,1080,38.59293302907646,-28.736333039372504,"{""type"":""Point"",""coordinates"":[-28.736279333622676,38.59294830743996]}"
975,2405,1871,1684,1813,0.015743756666779518,1153,765,38.61058836385542,-28.736758615691073,"{""type"":""Point"",""coordinates"":[-28.736714203675003,38.61061546167495]}"
980,2731,2204,2012,1936,0.06473430246114731,494,197,38.594165152165154,-28.738314659088765,"{""type"":""Point"",""coordinates"":[-28.73828771161078,38.59419612140207]}"
1034,4267,3873,3955,3792,0.010567514225840569,1661,1101,38.59597026709872,-28.73204297146591,"{""type"":""Point"",""coordinates"":[-28.73201328589724,38.59599629262099]}"
1075,3892,3313,3288,3248,0.009907026775181293,1268,648,38.596041222310774,-28.696449600337655,"{""type"":""Point"",""coordinates"":[-28.696406550276233,38.59600521615972]}"
1096,2780,2258,2135,2091,0.03839963302016258,459,159,38.59682002316462,-28.73550811181283,"{""type"":""Point"",""coordinates"":[-28.73550777921303,38.596813702462846]}"
1115,3390,2908,2850,2813,0.01660548895597458,1131,503,38.59787200077126,-28.73748548301856,"{""type"":""Point"",""coordinates"":[-28.737478824174726,38.59788745560311]}"
1118,3370,2847,2775,2671,0.03189561516046524,1618,1165,38.60595197214943,-28.73343134668184,"{""type"":""Point"",""coordinates"":[-28.73341531338376,38.60597538561517]}"
1130,3859,3299,3246,3263,0.005486132111400366,704,251,38.58546870910388,-28.67346909764365,"{""type"":""Point"",""coordinates"":[-28.673524378451596,38.58550598726093]}"
1144,3103,2602,2471,2564,0.007355787791311741,1174,696,38.61049308389911,-28.724927214930542,"{""type"":""Point"",""coordinates"":[-28.724881994923134,38.610486668942016]}"
1157,3642,3074,3018,2882,0.03223640099167824,1108,685,38.58603846860586,-28.677730198385742,"{""type"":""Point"",""coordinates"":[-28.67773728007628,38.586027877593914]}"
1159,2473,1970,1798,1941,0.007414983585476875,911,452,38.603035085526614,-28.74174401462328,"{""type"":""Point"",""coordinates"":[-28.74175757235754,38.603035367392685]}"
1192,1671,1245,1019,1237,0.0032232070807367563,704,449,38.614353059260694,-28.732025636435264,"{""type"":""Point"",""coordinates"":[-28.732072099136374,38.614389820714344]}"
1219,4139,3611,3644,3583,0.0038921323139220476,1051,516,38.585748799988565,-28.672786758220404,"{""type"":""Point"",""coordinates"":[-28.672803617112244,38.585759275745396]}"
1251,3214,2642,2525,2431,0.04159274697303772,729,299,38.598347949406296,-28.7357745672807,"{""type"":""Point"",""coordinates"":[-28.735777031935378,38.598307665719844]}"
1255,2476,1991,1790,1954,0.009378960356116295,923,472,38.603128581302784,-28.741516607642577,"{""type"":""Point"",""coordinates"":[-28.741544382891277,38.603170154294354]}"
1272,3719,3203,3089,2990,0.03439367190003395,1143,643,38.585938511702956,-28.67841671514141,"{""type"":""Point"",""coordinates"":[-28.67837837382785,38.58594230313111]}"
1275,4132,3516,3377,3443,0.010490013286471367,1135,506,38.580819173120936,-28.70837482752663,"{""type"":""Point"",""coordinates"":[-28.708405146786866,38.580820535980116]}"
1282,3181,2619,2484,2477,0.02786499261856079,656,253,38.59043952469011,-28.74040625291237,"{""type"":""Point"",""coordinates"":[-28.740455424436327,38.59044307845783]}"
1287,1961,1509,1320,1426,0.028279386460781097,771,483,38.61159285485321,-28.735864061149275,"{""type"":""Point"",""coordinates"":[-28.73590074713119,38.611563519906156]}"
1314,3741,3254,3184,3181,0.011344211176037788,1122,460,38.580937263141394,-28.712625181362956,"{""type"":""Point"",""coordinates"":[-28.712660582142995,38.58090366700088]}"
1327,2902,2451,2361,2356,0.01976284570991993,735,302,38.596877730500225,-28.73769115510521,"{""type"":""Point"",""coordinates"":[-28.737663747104524,38.59688415345199]}"
1345,2129,1600,1391,1447,0.05021332576870918,682,368,38.60869672358795,-28.736713000394882,"{""type"":""Point"",""coordinates"":[-28.736737143747558,38.608702044663254]}"
1403,4194,3656,3732,3340,0.045168668031692505,1892,1216,38.60694275120087,-28.727368670365244,"{""type"":""Point"",""coordinates"":[-28.72731691177527,38.606902899820575]}"
1418,4503,3985,4016,3955,0.003778337500989437,1715,1076,38.58499695431732,-28.67495062074786,"{""type"":""Point"",""coordinates"":[-28.67490353742159,38.585008969192074]}"
1566,3736,3222,3157,3213,0.001398601452820003,1041,417,38.58218209750791,-28.707603518192368,"{""type"":""Point"",""coordinates"":[-28.707592980387467,38.58219211178066]}"
1572,2047,1594,1399,1500,0.03038138337433338,927,578,38.61194294380908,-28.736561587083386,"{""type"":""Point"",""coordinates"":[-28.7365755187112,38.611969417723714]}"
1578,3357,2750,2638,2542,0.03930461034178734,763,323,38.60786725756022,-28.725783060704575,"{""type"":""Point"",""coordinates"":[-28.725736078463754,38.60784842361899]}"
1598,3635,3046,2989,2897,0.025071512907743454,1068,533,38.596575315121136,-28.733779866737162,"{""type"":""Point"",""coordinates"":[-28.733738426517075,38.59654117620753]}"
1630,3380,2824,2782,2677,0.026722414419054985,984,522,38.600206540831934,-28.69505488806248,"{""type"":""Point"",""coordinates"":[-28.69508116826548,38.600235014541035]}"
1647,3217,2686,2584,2579,0.0203228872269392,755,316,38.59966106973475,-28.69538654144952,"{""type"":""Point"",""coordinates"":[-28.69540077583031,38.5996214716224]}"
1665,1800,1329,1093,1288,0.015666794031858444,510,252,38.60687299702388,-28.738161944180288,"{""type"":""Point"",""coordinates"":[-28.73820106789703,38.606875155754025]}"
1683,3665,3092,3003,2886,0.034459684044122696,1068,533,38.596483535658905,-28.73389248163369,"{""type"":""Point"",""coordinates"":[-28.73387886154716,38.59649391637114]}"
1690,2542,2088,1972,1926,0.04035874456167221,951,590,38.608210733250594,-28.73302633899521,"{""type"":""Point"",""coordinates"":[-28.733058310935746,38.608206084685456]}"
1691,3512,2970,2868,2787,0.031787388026714325,856,359,38.5812427502399,-28.710221653394164,"{""type"":""Point"",""coordinates"":[-28.710179843801498,38.58126590930774]}"
1704,3046,2477,2347,2359,0.02440033107995987,883,343,38.61264059393999,-28.6700805753423,"{""type"":""Point"",""coordinates"":[-28.670084726115768,38.61259611033002]}"
1709,4319,3721,3720,3681,0.005403944756835699,886,371,38.58264990907636,-28.675240495864312,"{""type"":""Point"",""coordinates"":[-28.675218140927267,38.582661826431746]}"
1725,3375,2859,2820,2798,0.010783100500702858,820,321,38.581886723901576,-28.709318527125752,"{""type"":""Point"",""coordinates"":[-28.709267680240664,38.581875151224445]}"
1727,3936,3405,3328,3339,0.00978647731244564,990,472,38.58010690962809,-28.707783962775075,"{""type"":""Point"",""coordinates"":[-28.707841083965565,38.58011668568005]}"
1731,2486,1890,1662,1642,0.07021517306566238,553,247,38.60991364877001,-28.727554767545364,"{""type"":""Point"",""coordinates"":[-28.727506779173805,38.60995474307502]}"
1732,2086,1576,1335,1380,0.06630581617355347,586,289,38.60778230483414,-28.73760968149996,"{""type"":""Point"",""coordinates"":[-28.73757104612436,38.6078185903906]}"
1736,3464,2942,2937,2791,0.026338741183280945,1161,650,38.59883370843927,-28.696515348271387,"{""type"":""Point"",""coordinates"":[-28.696465765299305,38.59881484255587]}"
1760,4466,4026,4237,3977,0.00612270412966609,2111,1462,38.59578841073046,-28.732153422362053,"{""type"":""Point"",""coordinates"":[-28.73214318931907,38.595817659178515]}"
1777,2861,2453,2412,2376,0.015945330262184143,960,484,38.610153074353505,-28.72354092900211,"{""type"":""Point"",""coordinates"":[-28.72356916416392,38.610126995638126]}"
1846,3685,3115,3067,3006,0.017807547003030777,966,483,38.597148084349705,-28.731611986236167,"{""type"":""Point"",""coordinates"":[-28.731629833214786,38.597136310492665]}"
1857,2182,1716,1488,1529,0.0576271191239357,564,272,38.610445641696884,-28.72814175666493,"{""type"":""Point"",""coordinates"":[-28.72812966917111,38.61045036413992]}"
1871,3883,3311,3214,3115,0.030501089990139008,1317,631,38.581042455105745,-28.711594489652565,"{""type"":""Point"",""coordinates"":[-28.71160335863888,38.5810128505095]}"
1873,3720,2986,2743,2642,0.06112295761704445,961,415,38.6071127359801,-28.72806178875581,"{""type"":""Point"",""coordinates"":[-28.728082233175616,38.60709897780176]}"
1877,3217,2713,2573,2547,0.03155893459916115,838,367,38.59993630016048,-28.69504853012531,"{""type"":""Point"",""coordinates"":[-28.695063409142946,38.59989741545233]}"
1942,3637,3013,2822,2931,0.01379542425274849,1088,503,38.598376648781674,-28.696963893512187,"{""type"":""Point"",""coordinates"":[-28.69701400119464,38.59833341538338]}"
1945,3470,2999,3070,2963,0.006038242019712925,1655,961,38.604672262618706,-28.697801212396154,"{""type"":""Point"",""coordinates"":[-28.697746375414802,38.60470148586075]}"
1949,3909,3294,3270,3249,0.006877579260617495,1060,499,38.604451237900875,-28.7313281848003,"{""type"":""Point"",""coordinates"":[-28.731326275271957,38.60446435755335]}"
1952,1521,1120,886,1094,0.011743450537323952,582,359,38.61407942449183,-28.732248757538887,"{""type"":""Point"",""coordinates"":[-28.73221236857639,38.61404230164987]}"
1963,2665,2195,2064,2088,0.02498248964548111,499,163,38.597165007881415,-28.73654984012446,"{""type"":""Point"",""coordinates"":[-28.73649773266924,38.59718875558492]}"
1976,2666,2074,1874,1728,0.09100473672151566,642,333,38.607982978990115,-28.7301498178198,"{""type"":""Point"",""coordinates"":[-28.730103518344176,38.60798865395254]}"
1978,2480,2048,1904,2023,0.006140997167676687,793,374,38.61140064086695,-28.72448956338881,"{""type"":""Point"",""coordinates"":[-28.72447562338871,38.611358062586135]}"
1997,3283,2757,2699,2746,0.0019989097490906715,2232,1571,38.61061221441457,-28.735151349910332,"{""type"":""Point"",""coordinates"":[-28.73513355193168,38.61061668331218]}"
