system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
466,5686,5331,5516,5322,8.448324515484273E-4,1855,822,-27.10622886610026,-109.32669373359191,"{""type"":""Point"",""coordinates"":[-109.32673121242388,-27.106266908159302]}"
545,3283,2933,2861,2858,0.012951130978763103,1447,756,-27.110000485530943,-109.36335234113837,"{""type"":""Point"",""coordinates"":[-109.36330601420067,-27.11003304043622]}"
550,4088,3788,3854,3755,0.004374917130917311,1891,1000,-27.094906504513936,-109.3771868659224,"{""type"":""Point"",""coordinates"":[-109.377222900112,-27.0948871953594]}"
562,3373,2947,2896,2535,0.07515504956245422,1193,833,-27.147162441796866,-109.37663423521941,"{""type"":""Point"",""coordinates"":[-109.37658666533345,-27.14714984034127]}"
568,3538,3214,3220,2872,0.05619454383850098,1154,571,-27.137326604411363,-109.37687726608468,"{""type"":""Point"",""coordinates"":[-109.37688669860871,-27.137352244744566]}"
593,3713,3375,3361,3116,0.03990140184760094,1197,627,-27.13908558875584,-109.38068573869606,"{""type"":""Point"",""coordinates"":[-109.38066985870869,-27.139044116865065]}"
636,3705,3319,3427,2965,0.056333545595407486,1726,1322,-27.147961828828667,-109.3755127839962,"{""type"":""Point"",""coordinates"":[-109.37547113329373,-27.147942334774488]}"
669,3423,2984,2852,2650,0.059282924979925156,1143,675,-27.14257263901658,-109.37781041586032,"{""type"":""Point"",""coordinates"":[-109.37780827103492,-27.142557120345543]}"
673,2767,2390,2271,2163,0.049857236444950104,484,186,-27.146470777324794,-109.37926758978638,"{""type"":""Point"",""coordinates"":[-109.37930373948487,-27.146454101160923]}"
696,3625,3217,3045,2861,0.05857189744710922,866,467,-27.147748605562064,-109.37269068594587,"{""type"":""Point"",""coordinates"":[-109.3726575643885,-27.147730524317083]}"
707,3818,4072,4991,3705,0.047190431505441666,3127,1949,-27.109074494785,-109.36134852844785,"{""type"":""Point"",""coordinates"":[-109.36139272827673,-27.109083291609704]}"
709,4537,4504,4941,4494,0.0011113580549135804,2712,1646,-27.096403607220925,-109.3354122517751,"{""type"":""Point"",""coordinates"":[-109.3354312106905,-27.09642434105027]}"
725,4126,3741,3805,3547,0.02661909908056259,1680,1005,-27.13633504476192,-109.37699247969468,"{""type"":""Point"",""coordinates"":[-109.3770335246784,-27.13634834674586]}"
736,3934,3779,3984,3637,0.019147789105772972,2351,1463,-27.129810360516842,-109.37476639738853,"{""type"":""Point"",""coordinates"":[-109.3747182536505,-27.129813850676843]}"
752,3490,3056,2922,2764,0.05017182230949402,688,296,-27.126787763875104,-109.37097664441912,"{""type"":""Point"",""coordinates"":[-109.3709379135409,-27.126822390781562]}"
883,4608,4577,5007,4382,0.021765822544693947,2870,2011,-27.135888470241895,-109.37740248562122,"{""type"":""Point"",""coordinates"":[-109.37741708957145,-27.13592015745491]}"
894,3203,2662,2540,2372,0.057608265429735184,509,197,-27.140138279905692,-109.37804735514302,"{""type"":""Point"",""coordinates"":[-109.37803073573001,-27.14016510687259]}"
908,5184,5225,5405,5042,0.017824096605181694,3521,2397,-27.14547486335761,-109.37121017271846,"{""type"":""Point"",""coordinates"":[-109.37116440349064,-27.145438789851973]}"
910,3882,3562,3569,3252,0.04549457132816315,1088,487,-27.136322210754138,-109.37588288424729,"{""type"":""Point"",""coordinates"":[-109.3758504729521,-27.13633311261472]}"
925,4341,3756,3677,3724,0.004278074949979782,1841,1065,-27.128074623561172,-109.37297562621833,"{""type"":""Point"",""coordinates"":[-109.37301990746042,-27.128088285591968]}"
929,3404,3014,2997,2865,0.025344446301460266,1630,1228,-27.123896326674746,-109.37071591244356,"{""type"":""Point"",""coordinates"":[-109.37072501174596,-27.12393727919337]}"
941,4168,3845,3931,3598,0.03318554162979126,1595,872,-27.13560372941039,-109.37619593519467,"{""type"":""Point"",""coordinates"":[-109.37623497533683,-27.13564639291035]}"
945,5451,5430,5648,5343,0.008075744844973087,2638,1443,-27.1417724836241,-109.38670066405842,"{""type"":""Point"",""coordinates"":[-109.38675016461139,-27.141796870373494]}"
971,4447,4217,4497,4160,0.006804345175623894,3063,2253,-27.125629750551102,-109.37230485906892,"{""type"":""Point"",""coordinates"":[-109.37231273407227,-27.125635087916013]}"
977,3189,2872,2830,2651,0.04001448303461075,1100,514,-27.10437456559678,-109.3608118250352,"{""type"":""Point"",""coordinates"":[-109.36080899524838,-27.10441639766223]}"
982,5602,5710,6327,5689,0.0018422668799757957,4058,2578,-27.110959668327286,-109.35274747130347,"{""type"":""Point"",""coordinates"":[-109.35271081958818,-27.110921761895508]}"
1003,4958,4915,5148,4667,0.02588186226785183,2310,1311,-27.145472658583127,-109.3866475170639,"{""type"":""Point"",""coordinates"":[-109.38662060791823,-27.145462776477356]}"
1010,2618,2307,2234,2170,0.03060084953904152,622,272,-27.147741236085185,-109.37985465218918,"{""type"":""Point"",""coordinates"":[-109.37990031443299,-27.147710438218684]}"
1019,4902,4646,4837,4611,0.003780922619625926,1885,761,-27.0968348137285,-109.37221723371023,"{""type"":""Point"",""coordinates"":[-109.37217158877695,-27.096830986526914]}"
1033,3948,3512,3462,3267,0.03614102303981781,1586,883,-27.12804069536733,-109.37005055153425,"{""type"":""Point"",""coordinates"":[-109.37001412221571,-27.12807176314171]}"
1038,4435,4128,4132,3978,0.018504811450839043,2309,1463,-27.141854154211252,-109.37812347434577,"{""type"":""Point"",""coordinates"":[-109.37817366837109,-27.14187013719351]}"
1061,797,564,382,546,0.01621621660888195,379,181,-27.093960431342552,-109.38910096247879,"{""type"":""Point"",""coordinates"":[-109.38908738719752,-27.093996423343796]}"
1074,5080,4815,4892,4726,0.009328162297606468,2809,1567,-27.137704211854174,-109.3705157201453,"{""type"":""Point"",""coordinates"":[-109.37054308419843,-27.13769829620775]}"
1147,5218,4961,5340,4894,0.006798579357564449,2511,1741,-27.14315884361842,-109.37386703343732,"{""type"":""Point"",""coordinates"":[-109.37390975596293,-27.143139128399422]}"
1150,4729,4426,4440,4299,0.014555874280631542,1245,516,-27.143943078071445,-109.38707307353266,"{""type"":""Point"",""coordinates"":[-109.38707347621686,-27.143969882652087]}"
1159,3842,3637,3859,3554,0.011542205698788166,1808,957,-27.135724291550193,-109.3788172980393,"{""type"":""Point"",""coordinates"":[-109.37876824715757,-27.13572278447737]}"
1176,3635,3258,3247,3211,0.007265419699251652,1974,1217,-27.100571170768035,-109.37528975616709,"{""type"":""Point"",""coordinates"":[-109.37524166887206,-27.10058220149433]}"
1177,2507,2190,2074,2118,0.016713092103600502,1192,629,-27.108243647886404,-109.3675133105348,"{""type"":""Point"",""coordinates"":[-109.36752884935599,-27.1082712698261]}"
1179,4757,4507,4684,4490,0.0018895186949521303,1900,1067,-27.09692973406409,-109.37261927558735,"{""type"":""Point"",""coordinates"":[-109.37257632982345,-27.096962617749274]}"
1219,5100,5033,5519,4953,0.00801121536642313,2629,1721,-27.11847863229354,-109.33972568829674,"{""type"":""Point"",""coordinates"":[-109.33968318333332,-27.118445034629165]}"
1225,4053,3691,3719,3486,0.028563465923070908,1454,782,-27.136425292592094,-109.37699117605466,"{""type"":""Point"",""coordinates"":[-109.37703379884452,-27.136438825314787]}"
1250,4487,4233,4817,4081,0.018282415345311165,2850,2109,-27.10870291378326,-109.3604461662065,"{""type"":""Point"",""coordinates"":[-109.36043441657132,-27.108669539035635]}"
1252,4708,4465,4588,4394,0.008014448918402195,1550,593,-27.1186201707796,-109.32882942144713,"{""type"":""Point"",""coordinates"":[-109.32880329074975,-27.118605999873328]}"
1255,3558,3335,3475,3302,0.004972125869244337,1544,852,-27.13581803414108,-109.37911861183944,"{""type"":""Point"",""coordinates"":[-109.37910586473981,-27.13585742569787]}"
1307,5021,4994,5339,4796,0.020224718376994133,2210,1343,-27.13268076459651,-109.3732115985282,"{""type"":""Point"",""coordinates"":[-109.37316655944743,-27.132715624756397]}"
1352,3051,2633,2472,2251,0.07821457833051682,790,409,-27.141147319656817,-109.37944529620042,"{""type"":""Point"",""coordinates"":[-109.37947053977943,-27.141126724941294]}"
1419,3640,3226,3161,2932,0.04774277284741402,1794,1471,-27.139199630759627,-109.37493326266657,"{""type"":""Point"",""coordinates"":[-109.37496346863804,-27.13923086092469]}"
1422,7474,8609,9865,8523,0.00501984590664506,5780,3449,-27.129189051356757,-109.3601474205344,"{""type"":""Point"",""coordinates"":[-109.36012088757936,-27.129225110184528]}"
1426,3615,3336,3431,3130,0.03185895457863808,2140,1448,-27.102716883107643,-109.38917733834722,"{""type"":""Point"",""coordinates"":[-109.38913232749086,-27.10272499958166]}"
1459,2744,2403,2319,2159,0.053485315293073654,424,212,-27.14430599466772,-109.37939972469538,"{""type"":""Point"",""coordinates"":[-109.37937605991573,-27.14426367547692]}"
1552,5395,5197,5454,5195,1.9245572912041098E-4,2750,1740,-27.133501174737955,-109.37390592746101,"{""type"":""Point"",""coordinates"":[-109.37394134829356,-27.1335346091765]}"
1558,3624,3292,3284,3184,0.01667696051299572,1853,1151,-27.123988914937254,-109.37091632637896,"{""type"":""Point"",""coordinates"":[-109.37088886845302,-27.12396603944617]}"
1594,4785,4479,4657,4412,0.0075357104651629925,2100,1090,-27.10735273284803,-109.36076843251517,"{""type"":""Point"",""coordinates"":[-109.36077375820607,-27.107372997081047]}"
1646,4669,4349,4444,4321,0.003229527035728097,1417,520,-27.11862497103935,-109.32923283752218,"{""type"":""Point"",""coordinates"":[-109.32923224278971,-27.118603813733095]}"
1704,4526,4477,4809,4091,0.04505135491490364,2146,1801,-27.145303732829866,-109.37201983129114,"{""type"":""Point"",""coordinates"":[-109.3720421894717,-27.1452810986131]}"
1707,3010,2530,2344,2035,0.10843373835086823,937,581,-27.144808999127843,-109.3760628714083,"{""type"":""Point"",""coordinates"":[-109.37604491291938,-27.144770039019363]}"
1745,4670,4226,3405,4103,0.014767679385840893,1510,648,-27.14282354986895,-109.37609157681234,"{""type"":""Point"",""coordinates"":[-109.37609482190068,-27.142779392429528]}"
1746,2869,2401,2223,1949,0.10390804708003998,648,266,-27.142109736782277,-109.37680815690987,"{""type"":""Point"",""coordinates"":[-109.37676712792411,-27.142077146386757]}"
1790,2817,2447,2338,2258,0.040170032531023026,557,211,-27.146838757900998,-109.37986767164682,"{""type"":""Point"",""coordinates"":[-109.37983163494644,-27.146797321902014]}"
1795,3493,3150,3007,2809,0.05722436681389809,1035,563,-27.14725502336657,-109.37683469495909,"{""type"":""Point"",""coordinates"":[-109.37680122220056,-27.14728232604407]}"
1800,3565,3191,3157,3109,0.013015872798860073,1824,1149,-27.09742180805427,-109.37614205655227,"{""type"":""Point"",""coordinates"":[-109.37616060502943,-27.097460658242813]}"
1819,3608,3134,2978,2803,0.055752065032720566,911,351,-27.12832080393028,-109.37085354385336,"{""type"":""Point"",""coordinates"":[-109.37083891600867,-27.12827819824957]}"
1844,4504,4177,4325,3891,0.03544868528842926,1909,1342,-27.1335750572186,-109.37249244588365,"{""type"":""Point"",""coordinates"":[-109.37250430509357,-27.133562573100914]}"
1880,4287,4166,4428,4022,0.017586711794137955,2975,2020,-27.10217885860664,-109.38948761714153,"{""type"":""Point"",""coordinates"":[-109.38953524276496,-27.1021992071191]}"
1888,3176,2773,2660,2410,0.07003665715456009,668,286,-27.14178487781789,-109.37994056935372,"{""type"":""Point"",""coordinates"":[-109.37992995879793,-27.14179589487263]}"
1896,2677,2276,2137,1972,0.07156308740377426,566,241,-27.146725202100647,-109.37785133797705,"{""type"":""Point"",""coordinates"":[-109.37780578590507,-27.14668261603671]}"
1923,2789,2457,2361,2266,0.0404403991997242,557,211,-27.146748510075877,-109.37986897355907,"{""type"":""Point"",""coordinates"":[-109.37982105880836,-27.146790428244113]}"
1934,5519,5695,6123,5397,0.026866210624575615,2883,1907,-27.1428554618728,-109.38668510989582,"{""type"":""Point"",""coordinates"":[-109.38673509209379,-27.142877058037232]}"
1957,2752,2419,2299,2168,0.05471986159682274,389,161,-27.144580232630073,-109.37969845784501,"{""type"":""Point"",""coordinates"":[-109.37974202748687,-27.144585680556744]}"
1983,4513,4490,4906,4397,0.010464724153280258,2843,1983,-27.12990527845192,-109.37516855821988,"{""type"":""Point"",""coordinates"":[-109.3751352895862,-27.129884506765073]}"
1986,3685,3371,3590,3196,0.026648392900824547,1679,860,-27.0948913592378,-109.37587600867235,"{""type"":""Point"",""coordinates"":[-109.37590333124245,-27.094861649304235]}"
