system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
187,1897,1595,1440,1539,0.017868539318442345,1363,1166,-15.931970118794364,-5.736047278178184,"{""type"":""Point"",""coordinates"":[-5.736063866221057,-15.931950321818162]}"
196,820,581,417,450,0.12706109881401062,464,342,-15.996564108142373,-5.6859070644761625,"{""type"":""Point"",""coordinates"":[-5.685935129723374,-15.996549684931722]}"
237,1726,1397,1318,1318,0.029097605496644974,1556,1380,-15.929105897303844,-5.737679762847218,"{""type"":""Point"",""coordinates"":[-5.737663766109268,-15.929103015175327]}"
238,911,544,346,238,0.3913043439388275,160,124,-15.937951193380195,-5.7435083778848375,"{""type"":""Point"",""coordinates"":[-5.7434692639198355,-15.937933780769699]}"
270,816,546,415,331,0.24515393376350403,312,217,-15.935463289806433,-5.734217946789215,"{""type"":""Point"",""coordinates"":[-5.73426190670224,-15.935447468496019]}"
278,1142,789,639,510,0.21478059887886047,447,377,-15.934134980302927,-5.741890491606717,"{""type"":""Point"",""coordinates"":[-5.741884822183019,-15.934151553674155]}"
281,905,595,274,153,0.5909090638160706,85,59,-15.937872158714882,-5.73828444498128,"{""type"":""Point"",""coordinates"":[-5.738312020806063,-15.937845748903772]}"
344,844,597,478,455,0.13498099148273468,625,463,-15.937912955033994,-5.735018040528099,"{""type"":""Point"",""coordinates"":[-5.734972222189048,-15.937876553903358]}"
351,815,564,451,522,0.03867403417825699,613,478,-15.929777165647614,-5.698762084875646,"{""type"":""Point"",""coordinates"":[-5.698763553433648,-15.929759625162115]}"
395,789,524,388,347,0.20321469008922577,372,290,-15.997203073832232,-5.686363175346068,"{""type"":""Point"",""coordinates"":[-5.6863568238589695,-15.997243250697291]}"
397,850,596,480,465,0.12346842885017395,588,424,-15.939733647977466,-5.736014946158333,"{""type"":""Point"",""coordinates"":[-5.736024565135893,-15.93977257889699]}"
414,925,577,404,277,0.3512880504131317,240,188,-15.932300198543297,-5.739960726236797,"{""type"":""Point"",""coordinates"":[-5.739974816438415,-15.932316779050556]}"
433,825,512,333,229,0.381916344165802,138,110,-15.930476699916783,-5.738777242926789,"{""type"":""Point"",""coordinates"":[-5.738785576460144,-15.93047094554288]}"
476,785,526,408,383,0.15731573104858398,399,308,-15.997383578085525,-5.6863601976136655,"{""type"":""Point"",""coordinates"":[-5.686385642532481,-15.997349666144537]}"
493,1103,770,598,470,0.24193547666072845,393,314,-15.93649296542352,-5.742598856038567,"{""type"":""Point"",""coordinates"":[-5.742592706321312,-15.936521598682813]}"
497,1215,832,688,567,0.18942101299762726,496,407,-15.934919078494229,-5.740011707631737,"{""type"":""Point"",""coordinates"":[-5.740005061399987,-15.934925175594566]}"
508,937,622,451,496,0.11270125210285187,433,284,-15.935085291170491,-5.73310440190186,"{""type"":""Point"",""coordinates"":[-5.733124745999679,-15.935070419456546]}"
522,1018,683,493,371,0.2960151731967926,298,242,-15.938016060807536,-5.741827795143206,"{""type"":""Point"",""coordinates"":[-5.74183265676692,-15.938024589105536]}"
542,821,564,421,365,0.21420882642269135,373,262,-15.935638147374025,-5.73384189263872,"{""type"":""Point"",""coordinates"":[-5.733877637070308,-15.935674666515157]}"
546,1107,782,599,444,0.27569329738616943,399,328,-15.936122060345411,-5.741951700288574,"{""type"":""Point"",""coordinates"":[-5.741987121289015,-15.936100618826561]}"
576,792,492,272,158,0.5138461589813232,83,72,-15.936504173039046,-5.737373505518181,"{""type"":""Point"",""coordinates"":[-5.737410999679421,-15.936544786702452]}"
660,1022,816,694,620,0.13649025559425354,512,398,-15.930784245103974,-5.699678613599698,"{""type"":""Point"",""coordinates"":[-5.699674593050254,-15.930790990500041]}"
670,1086,697,479,393,0.27889907360076904,245,190,-15.935438034365871,-5.738510423225127,"{""type"":""Point"",""coordinates"":[-5.738488064991842,-15.935396562864598]}"
710,982,632,432,320,0.32773110270500183,249,206,-15.937411056585248,-5.743610407253624,"{""type"":""Point"",""coordinates"":[-5.74365537540921,-15.937428314247498]}"
758,1087,890,890,782,0.06459330022335052,1085,941,-15.998011169749573,-5.6744035407759785,"{""type"":""Point"",""coordinates"":[-5.6743641506362295,-15.997988852952556]}"
790,827,516,345,235,0.3741677701473236,157,125,-15.931181816512572,-5.737646197545718,"{""type"":""Point"",""coordinates"":[-5.737684022735835,-15.93122570520688]}"
810,925,571,339,213,0.4566326439380646,143,122,-15.939099152749565,-5.741810295370949,"{""type"":""Point"",""coordinates"":[-5.741814884792304,-15.939107368478068]}"
851,790,523,380,344,0.20645906031131744,328,229,-15.937341713487053,-5.733067852089984,"{""type"":""Point"",""coordinates"":[-5.733097872563897,-15.937328577052892]}"
907,1074,728,529,407,0.28281939029693604,327,254,-15.937930035751886,-5.742109107267852,"{""type"":""Point"",""coordinates"":[-5.74209586763782,-15.937941080581316]}"
954,1163,835,684,547,0.2083936333656311,457,371,-15.93262598050716,-5.743594354161404,"{""type"":""Point"",""coordinates"":[-5.74361105117877,-15.932626694286787]}"
983,1135,933,930,862,0.03955431655049324,1109,1015,-15.998447968630499,-5.673463006713693,"{""type"":""Point"",""coordinates"":[-5.673434503727692,-15.998452587498297]}"
1003,1368,1027,865,754,0.15328466892242432,695,580,-15.997793074702859,-5.671980576647126,"{""type"":""Point"",""coordinates"":[-5.672023108186752,-15.997761971086035]}"
1100,808,561,424,430,0.13218970596790314,567,444,-16.000925607683687,-5.699461691535028,"{""type"":""Point"",""coordinates"":[-5.699461616999291,-16.00096135756481]}"
1117,1044,838,783,752,0.0540880486369133,682,583,-15.939152709541982,-5.739383425172591,"{""type"":""Point"",""coordinates"":[-5.739363311851587,-15.939129485498254]}"
1129,1048,859,803,711,0.09426751732826233,931,828,-16.000371979651838,-5.686964217891307,"{""type"":""Point"",""coordinates"":[-5.686942088108517,-16.000354329173646]}"
1180,1171,817,662,512,0.22949586808681488,428,352,-15.935665128819116,-5.7415858560292214,"{""type"":""Point"",""coordinates"":[-5.741629185252581,-15.935680982068446]}"
1197,1206,941,862,903,0.020607374608516693,984,845,-15.998190226377105,-5.674307245988987,"{""type"":""Point"",""coordinates"":[-5.67433415559547,-15.99816949488741]}"
1225,993,787,756,767,0.012870012782514095,1035,891,-15.988773772075291,-5.672503272238934,"{""type"":""Point"",""coordinates"":[-5.672480495422926,-15.98873591294508]}"
1238,928,707,641,696,0.00784034188836813,865,690,-15.999145876006239,-5.689411067170735,"{""type"":""Point"",""coordinates"":[-5.689430629806039,-15.999146702737956]}"
1245,791,552,415,502,0.047438330948352814,611,419,-15.991400005716617,-5.714084272682167,"{""type"":""Point"",""coordinates"":[-5.714100471263144,-15.991440513989307]}"
1248,1199,824,629,507,0.23816679418087006,364,288,-15.935621373400352,-5.738694070707084,"{""type"":""Point"",""coordinates"":[-5.738724376240154,-15.935635439608074]}"
1294,813,557,429,408,0.1544041484594345,443,319,-15.93789032786359,-5.733525498237361,"{""type"":""Point"",""coordinates"":[-5.7335457017662,-15.937896853157229]}"
1303,900,567,350,239,0.40694788098335266,155,130,-15.938032989183531,-5.742947211630989,"{""type"":""Point"",""coordinates"":[-5.742978308439634,-15.9380582103469]}"
1345,914,710,588,693,0.012116892263293266,704,550,-15.993656736982512,-5.678862050465297,"{""type"":""Point"",""coordinates"":[-5.67890533781991,-15.993686199255459]}"
1359,1075,736,547,433,0.25919589400291443,337,275,-15.937657851863007,-5.742020197090087,"{""type"":""Point"",""coordinates"":[-5.742035469458717,-15.93761294499137]}"
1379,865,630,512,620,0.00800000037997961,809,551,-15.939752821804383,-5.713527672970154,"{""type"":""Point"",""coordinates"":[-5.713497566213759,-15.93975155797392]}"
1391,746,505,324,501,0.003976142965257168,367,194,-15.947195381319016,-5.674963472929808,"{""type"":""Point"",""coordinates"":[-5.674933833098515,-15.947185273599747]}"
1404,784,498,344,255,0.32270917296409607,260,197,-15.937667626672042,-5.736701535063379,"{""type"":""Point"",""coordinates"":[-5.73673949588778,-15.937672990224417]}"
1410,1254,972,789,704,0.15990453958511353,660,551,-16.000604653662876,-5.678653840131823,"{""type"":""Point"",""coordinates"":[-5.678630760192179,-16.000595516013817]}"
1446,823,581,425,551,0.026501767337322235,427,274,-15.991116392001649,-5.713248940785258,"{""type"":""Point"",""coordinates"":[-5.7132528014975685,-15.991073422585442]}"
1448,905,601,391,310,0.3194291889667511,222,156,-15.934205346952712,-5.73461153446153,"{""type"":""Point"",""coordinates"":[-5.7346562374026515,-15.934212266018744]}"
1457,1058,904,953,889,0.008365867659449577,1109,971,-15.999798840517485,-5.673253970481234,"{""type"":""Point"",""coordinates"":[-5.673255951685877,-15.999826633795092]}"
1461,1013,806,781,773,0.020899303257465363,869,700,-15.929671909695639,-5.721435960220354,"{""type"":""Point"",""coordinates"":[-5.721434283936939,-15.92970982546257]}"
1477,1326,1208,1239,1178,0.012573344632983208,1527,1381,-16.000792987880875,-5.684997295225187,"{""type"":""Point"",""coordinates"":[-5.68497338451756,-16.000755756644246]}"
1492,825,585,440,557,0.024518389254808426,600,395,-15.991036131712397,-5.713903562824961,"{""type"":""Point"",""coordinates"":[-5.713930296779555,-15.991072824580137]}"
1506,2290,2176,2258,2150,0.00601017102599144,2378,2062,-15.932871277684622,-5.73593939338859,"{""type"":""Point"",""coordinates"":[-5.735911812587136,-15.932841346832724]}"
1513,783,540,403,464,0.07569721341133118,410,299,-15.929328754041483,-5.698956021509959,"{""type"":""Point"",""coordinates"":[-5.698930782397103,-15.929333168611656]}"
1546,1212,861,702,543,0.22649572789669037,512,418,-15.935158840023547,-5.743926689947282,"{""type"":""Point"",""coordinates"":[-5.74390739951389,-15.935133165171735]}"
1609,1158,917,744,653,0.16815286874771118,736,640,-16.000728667593965,-5.686678336656149,"{""type"":""Point"",""coordinates"":[-5.686685431512185,-16.000686805837013]}"
1641,1057,707,488,401,0.27617329359054565,384,315,-15.933425611602493,-5.742741697319744,"{""type"":""Point"",""coordinates"":[-5.742726644178605,-15.933456855112427]}"
1720,870,634,532,603,0.025060631334781647,1044,844,-15.997007147442075,-5.691219604040653,"{""type"":""Point"",""coordinates"":[-5.691260576566859,-15.996972865296735]}"
1723,843,591,488,470,0.11404335498809814,548,423,-15.998228961282393,-5.6884928678042295,"{""type"":""Point"",""coordinates"":[-5.688463143983286,-15.998247744788635]}"
1732,906,677,570,626,0.03914044424891472,716,565,-15.992834371867227,-5.678222348418745,"{""type"":""Point"",""coordinates"":[-5.678227729227127,-15.992802914413723]}"
1733,1204,845,664,561,0.201991468667984,484,400,-15.933400222406323,-5.741062611753724,"{""type"":""Point"",""coordinates"":[-5.741087458921962,-15.933405203058852]}"
1762,1835,1679,1751,1511,0.05266457796096802,1360,963,-15.9291147630411,-5.720418694971766,"{""type"":""Point"",""coordinates"":[-5.7204319694211,-15.929159314330269]}"
1785,952,734,656,636,0.07153284549713135,1053,917,-15.940481232775259,-5.743654136107016,"{""type"":""Point"",""coordinates"":[-5.74360819937677,-15.940508333668584]}"
1813,893,640,529,484,0.1387900412082672,493,373,-15.935893359479723,-5.732811396115931,"{""type"":""Point"",""coordinates"":[-5.732834434705284,-15.935895285819583]}"
1843,916,699,586,644,0.04095308855175972,577,396,-15.993817075913116,-5.706858262037131,"{""type"":""Point"",""coordinates"":[-5.706888654245588,-15.993858748861783]}"
1862,1240,897,755,632,0.1733158975839615,536,448,-15.93130170476297,-5.745575125160341,"{""type"":""Point"",""coordinates"":[-5.745554134817134,-15.931262012660925]}"
1889,1184,830,683,537,0.21433795988559723,489,403,-15.933577915817969,-5.740873130381736,"{""type"":""Point"",""coordinates"":[-5.740886815421088,-15.93358535509876]}"
1894,902,617,503,469,0.13627992570400238,381,320,-15.939792983777368,-5.739932920324069,"{""type"":""Point"",""coordinates"":[-5.739889761302389,-15.93978920994781]}"
1915,824,512,330,220,0.3989070951938629,133,110,-15.934605944812942,-5.73721760032606,"{""type"":""Point"",""coordinates"":[-5.737206267230007,-15.93462459038004]}"
1958,812,565,444,452,0.1111111119389534,501,391,-15.933970271792488,-5.701399233012229,"{""type"":""Point"",""coordinates"":[-5.701410109610016,-15.933994632907558]}"
1961,792,491,274,162,0.5038284659385681,97,73,-15.936050061171244,-5.73719423928074,"{""type"":""Point"",""coordinates"":[-5.7372169702887055,-15.936071090157093]}"
1972,1005,781,721,692,0.06042090803384781,774,669,-16.000946606066414,-5.689101385127115,"{""type"":""Point"",""coordinates"":[-5.689065597238984,-16.000948896351485]}"
1973,803,549,412,398,0.15945090353488922,402,288,-15.937258529413041,-5.733535731713929,"{""type"":""Point"",""coordinates"":[-5.73349487179849,-15.937270844813726]}"
1995,852,612,486,580,0.02684563770890236,585,406,-15.996454474806344,-5.708121676346341,"{""type"":""Point"",""coordinates"":[-5.708126246618395,-15.996413139492335]}"
