system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
660,1742,1414,1245,1012,0.1657048612833023,1071,799,-7.279076726883071,72.41441771449144,"{""type"":""Point"",""coordinates"":[72.4144428556136,-7.279089336743832]}"
661,1641,1295,1100,900,0.1799544394016266,927,691,-7.281411194820966,72.40421601094477,"{""type"":""Point"",""coordinates"":[72.40419890321348,-7.281377529034457]}"
662,1765,1419,1330,1084,0.13383939862251282,1114,832,-7.287149148390004,72.43356103044385,"{""type"":""Point"",""coordinates"":[72.43352255458025,-7.287111680360972]}"
663,1635,1272,1045,914,0.1637694388628006,899,676,-7.2999965995398535,72.38246951377539,"{""type"":""Point"",""coordinates"":[72.38247723495337,-7.300006591315695]}"
666,3141,3442,2676,1267,0.46188151836395264,601,239,-7.30788074026442,72.4147266717987,"{""type"":""Point"",""coordinates"":[72.41475134182984,-7.307921546553096]}"
670,3327,3084,2912,3004,0.013140604467805518,2356,1409,-7.283693560000564,72.37683017790427,"{""type"":""Point"",""coordinates"":[72.37682141831824,-7.28369592101223]}"
671,1972,1940,1621,1065,0.291181355714798,725,501,-7.298703907517263,72.38625838768036,"{""type"":""Point"",""coordinates"":[72.38628543138465,-7.2987286228760215]}"
672,2651,2748,2037,1140,0.4135802388191223,1104,816,-7.2947500284611655,72.4076631026326,"{""type"":""Point"",""coordinates"":[72.40764734682246,-7.294779524175766]}"
674,795,472,282,151,0.5152487754821777,69,47,-7.293073523359103,72.43821848696172,"{""type"":""Point"",""coordinates"":[72.43825153168872,-7.29311274953877]}"
675,2069,1605,1263,1060,0.20450282096862793,1071,794,-7.284585317964323,72.39040285681354,"{""type"":""Point"",""coordinates"":[72.3903789474079,-7.284553254604246]}"
676,1713,1358,1185,958,0.1727115660905838,893,671,-7.300877205885311,72.38546076483493,"{""type"":""Point"",""coordinates"":[72.38546880226764,-7.300907473076115]}"
680,2744,2777,1918,1087,0.4373705983161926,1022,762,-7.29885242861859,72.41447720316145,"{""type"":""Point"",""coordinates"":[72.41443287076477,-7.298885977627385]}"
681,1963,1495,1338,1081,0.1607142835855484,1135,844,-7.30163213708917,72.42896870112263,"{""type"":""Point"",""coordinates"":[72.42898268757673,-7.3016210026089405]}"
682,1747,1381,1133,931,0.19463667273521423,938,706,-7.2863796214949845,72.40398222361053,"{""type"":""Point"",""coordinates"":[72.40401684422731,-7.286398211504622]}"
683,1859,1460,1281,1097,0.14196324348449707,1059,788,-7.290385329406243,72.4354848684628,"{""type"":""Point"",""coordinates"":[72.43547530488144,-7.2903857537017025]}"
684,1721,1406,1207,991,0.17313309013843536,1012,753,-7.280618601325854,72.41352502504164,"{""type"":""Point"",""coordinates"":[72.41354196260185,-7.280655947373454]}"
687,4355,4838,3622,1214,0.5988103151321411,996,746,-7.299769768767869,72.41258492120575,"{""type"":""Point"",""coordinates"":[72.4125951013483,-7.299814330329993]}"
689,4354,4680,3097,1079,0.6252821683883667,947,710,-7.302241302534166,72.40817206562892,"{""type"":""Point"",""coordinates"":[72.40815339583166,-7.302283659856876]}"
690,1901,1529,1367,1171,0.1325925886631012,1136,848,-7.278859023399133,72.40736203199967,"{""type"":""Point"",""coordinates"":[72.40736107010254,-7.278901603695093]}"
691,820,498,290,165,0.5022624731063843,88,53,-7.300922257835397,72.43918285593922,"{""type"":""Point"",""coordinates"":[72.43915677341026,-7.300964443161073]}"
692,3833,3606,1709,999,0.5661237835884094,991,725,-7.295449866468523,72.41065291721557,"{""type"":""Point"",""coordinates"":[72.41066612397049,-7.295483194249212]}"
693,3921,4175,2531,948,0.6299043297767639,869,651,-7.298341428194126,72.41040351801448,"{""type"":""Point"",""coordinates"":[72.41042698294348,-7.298345508035147]}"
694,1934,1522,1334,1140,0.1435011327266693,1117,819,-7.302943204062294,72.43467637617525,"{""type"":""Point"",""coordinates"":[72.43471391741099,-7.30297320496458]}"
695,4362,4389,2241,1132,0.5899293422698975,1110,837,-7.304435072339002,72.4165997470396,"{""type"":""Point"",""coordinates"":[72.41661267684019,-7.304462336785613]}"
697,2409,2627,2156,1449,0.28900882601737976,1126,826,-7.308105022949926,72.39700160601255,"{""type"":""Point"",""coordinates"":[72.39697680454218,-7.308147271338074]}"
