system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
0,1228,915,754,594,0.21272365748882294,557,408,-7.305338538319927,72.38061037758625,"{""type"":""Point"",""coordinates"":[72.38063659631389,-7.305317212050705]}"
2,1568,1194,861,667,0.2831810712814331,677,501,-7.2919221263388785,72.41144013520086,"{""type"":""Point"",""coordinates"":[72.41147124948338,-7.291902466439484]}"
4,1156,821,655,514,0.2299625426530838,574,452,-7.343240414821492,72.40794109230703,"{""type"":""Point"",""coordinates"":[72.40797580467537,-7.343273840832117]}"
5,1252,928,768,604,0.2114882469177246,555,397,-7.348677716464451,72.38157058870307,"{""type"":""Point"",""coordinates"":[72.38161495809294,-7.3487031082696435]}"
6,1351,1031,782,714,0.18166188895702362,575,450,-7.3257179335254845,72.40844078974133,"{""type"":""Point"",""coordinates"":[72.40846753001422,-7.32570669644179]}"
7,3495,3770,2409,966,0.5920608043670654,810,609,-7.341153144773998,72.43297929947413,"{""type"":""Point"",""coordinates"":[72.43300482635445,-7.34116368042838]}"
8,3298,3381,1946,722,0.6480624079704285,639,478,-7.331758322986356,72.4334498853561,"{""type"":""Point"",""coordinates"":[72.43343087324742,-7.331789085606661]}"
9,1374,1041,853,654,0.22831858694553375,638,473,-7.323073248733598,72.41185759983932,"{""type"":""Point"",""coordinates"":[72.41185167434642,-7.323052743930957]}"
10,1194,862,783,522,0.24566474556922913,620,477,-7.3064099244244085,72.38224644101064,"{""type"":""Point"",""coordinates"":[72.3822645797805,-7.306376494361725]}"
11,1258,971,805,622,0.2190834879875183,629,490,-7.327643640711658,72.39262718721723,"{""type"":""Point"",""coordinates"":[72.3925933401136,-7.327684789944135]}"
12,1212,967,878,607,0.228716641664505,592,488,-7.313275990404105,72.36981653971453,"{""type"":""Point"",""coordinates"":[72.3697953732999,-7.3133068419558755]}"
13,1373,1043,858,690,0.20369301736354828,661,513,-7.343735352975115,72.42594420224552,"{""type"":""Point"",""coordinates"":[72.42593244029098,-7.343757085620849]}"
14,1351,1014,829,676,0.20000000298023224,669,491,-7.27876621559299,72.41966063745211,"{""type"":""Point"",""coordinates"":[72.41965064787304,-7.278762792735771]}"
16,1305,962,770,613,0.22158730030059814,611,447,-7.339045165547679,72.40148723197885,"{""type"":""Point"",""coordinates"":[72.40151675209597,-7.339056746404696]}"
17,3100,3270,2258,1679,0.32147908210754395,1300,853,-7.348908804182904,72.43430515636658,"{""type"":""Point"",""coordinates"":[72.43433573967907,-7.348903987986047]}"
18,1311,989,798,664,0.19661222398281097,617,460,-7.283067318977889,72.43597167253292,"{""type"":""Point"",""coordinates"":[72.43599390664346,-7.283061890623814]}"
19,1499,1084,806,640,0.25754061341285706,647,498,-7.293467397216758,72.42203317991277,"{""type"":""Point"",""coordinates"":[72.4220764105749,-7.293463767283009]}"
20,1772,1529,1478,1159,0.137648805975914,1136,872,-7.330581863503459,72.37419778356036,"{""type"":""Point"",""coordinates"":[72.37418952399784,-7.3306257380349304]}"
21,1496,1202,861,638,0.3065217435359955,585,447,-7.335514312142045,72.42642390471735,"{""type"":""Point"",""coordinates"":[72.42639856028775,-7.335487639704795]}"
22,1236,952,796,634,0.20050440728664398,562,405,-7.323868827564453,72.39024697951066,"{""type"":""Point"",""coordinates"":[72.39028164553345,-7.323828848092079]}"
23,1252,982,824,626,0.22139303386211395,646,482,-7.331081824433736,72.3917487454276,"{""type"":""Point"",""coordinates"":[72.39177571477907,-7.331058499293591]}"
24,3049,3384,2267,857,0.5958500504493713,614,375,-7.346745194175441,72.43383628311327,"{""type"":""Point"",""coordinates"":[72.4338246323409,-7.346774125179832]}"
25,1234,952,811,609,0.219730943441391,591,437,-7.307469752910195,72.38541998046493,"{""type"":""Point"",""coordinates"":[72.38541734040828,-7.307475166008451]}"
26,1482,1137,892,729,0.21864952147006989,702,531,-7.303999168392871,72.43830200805088,"{""type"":""Point"",""coordinates"":[72.4383433338656,-7.304038722869171]}"
