system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
1319,1599,1312,1132,912,0.17985612154006958,898,666,-7.303273631378869,72.3818468909561,"{""type"":""Point"",""coordinates"":[72.38187902068361,-7.303281230384084]}"
1320,4218,4590,3202,1091,0.615912675857544,940,707,-7.300091037950257,72.40974120903054,"{""type"":""Point"",""coordinates"":[72.4097720058526,-7.300081097855912]}"
1321,1291,923,725,526,0.27398204803466797,556,395,-7.289604134227921,72.42482540489208,"{""type"":""Point"",""coordinates"":[72.42479265471628,-7.289602507948832]}"
1325,1505,1156,1120,831,0.16356316208839417,897,686,-7.29793536407393,72.38070140147303,"{""type"":""Point"",""coordinates"":[72.38066324242428,-7.297961595239121]}"
1326,2090,1681,1325,1071,0.22165697813034058,1066,796,-7.292555896458874,72.40372072832872,"{""type"":""Point"",""coordinates"":[72.40372715040431,-7.292556755375028]}"
1328,1862,1418,1175,960,0.19259881973266602,944,710,-7.289143324916982,72.40745107216613,"{""type"":""Point"",""coordinates"":[72.4074622163837,-7.289178225306977]}"
1330,1953,1684,1614,1386,0.09706840390879479,1346,1009,-7.291908288340537,72.36987613732252,"{""type"":""Point"",""coordinates"":[72.36991022611154,-7.291904100587049]}"
1332,3033,3126,2365,1163,0.45768243074417114,1120,822,-7.295537942516115,72.40370353426465,"{""type"":""Point"",""coordinates"":[72.40371508539398,-7.295530508960534]}"
1333,2091,1677,1440,1212,0.16095535457134247,1220,901,-7.306821770221365,72.43314426234417,"{""type"":""Point"",""coordinates"":[72.4331881529595,-7.306863936703872]}"
1335,1893,1466,1206,972,0.2026250958442688,976,742,-7.286842615221341,72.40022401035732,"{""type"":""Point"",""coordinates"":[72.40018557086226,-7.2868686781698955]}"
1336,1726,1453,1284,1082,0.14635108411312103,1083,814,-7.289121116644259,72.43523635439956,"{""type"":""Point"",""coordinates"":[72.43519165559846,-7.289091922421831]}"
1337,1242,917,677,545,0.25444597005844116,420,279,-7.300427825120122,72.4370726293679,"{""type"":""Point"",""coordinates"":[72.43702887414725,-7.300385688095928]}"
1339,4039,3916,3167,1616,0.41576284170150757,809,514,-7.297056912709468,72.38505072050525,"{""type"":""Point"",""coordinates"":[72.38508635610073,-7.297016999585027]}"
1346,1505,1193,918,641,0.30098146200180054,641,509,-7.2992526840114555,72.42114992040437,"{""type"":""Point"",""coordinates"":[72.42115555520658,-7.299284715544789]}"
1347,1710,1411,1266,1068,0.1383622428398548,1024,741,-7.317178009688179,72.3797746806499,"{""type"":""Point"",""coordinates"":[72.3797413319051,-7.317164382753259]}"
1348,2260,1972,1335,996,0.328840970993042,1006,750,-7.298686681656719,72.41698983472962,"{""type"":""Point"",""coordinates"":[72.41699875234386,-7.298708713149147]}"
1349,1789,1442,1267,1131,0.12087058275938034,1086,814,-7.282773322685996,72.43138075662081,"{""type"":""Point"",""coordinates"":[72.43134510679945,-7.282782114856968]}"
1350,1715,1458,1041,846,0.265625,789,583,-7.305417004130501,72.39305719333774,"{""type"":""Point"",""coordinates"":[72.39309083747479,-7.305455345316353]}"
1351,2295,1911,1531,1244,0.21141046285629272,1214,882,-7.312068731344971,72.43410990807504,"{""type"":""Point"",""coordinates"":[72.43411755159723,-7.312090077390749]}"
1353,4108,4420,2838,1012,0.6273932456970215,955,724,-7.3009204233782565,72.41254215265181,"{""type"":""Point"",""coordinates"":[72.4125142368483,-7.300939153530369]}"
1354,1805,1509,1218,997,0.20430965721607208,1002,753,-7.316770058904417,72.40294733604446,"{""type"":""Point"",""coordinates"":[72.40295713112909,-7.316748386829247]}"
1355,1450,1202,1170,876,0.15688161551952362,951,717,-7.315053457414807,72.38738975258603,"{""type"":""Point"",""coordinates"":[72.38737739445584,-7.31505803463466]}"
1356,1769,1401,1296,988,0.17287568747997284,995,741,-7.297949831994644,72.43038914929406,"{""type"":""Point"",""coordinates"":[72.43039070270919,-7.29791369649865]}"
1357,2257,1890,1533,1422,0.14130434393882751,1204,822,-7.28288706592426,72.38811951865941,"{""type"":""Point"",""coordinates"":[72.38812065371229,-7.282888266735858]}"
1359,2440,2152,1889,1577,0.15419683561276482,1419,952,-7.2858739849955585,72.37335040669531,"{""type"":""Point"",""coordinates"":[72.37338240613077,-7.285912586875375]}"
1361,2626,2262,1306,955,0.40627914667129517,923,679,-7.296400584933268,72.41229662241953,"{""type"":""Point"",""coordinates"":[72.41225306399457,-7.296410296446568]}"
1365,1709,1370,1147,956,0.1779879629611969,994,721,-7.284263078225458,72.40738863821251,"{""type"":""Point"",""coordinates"":[72.40740176631344,-7.284229781219889]}"
1366,1733,1430,1370,1078,0.14035087823867798,1102,820,-7.282979217404085,72.4358143289479,"{""type"":""Point"",""coordinates"":[72.43579399906827,-7.283018766157548]}"
1367,1250,905,540,382,0.40637141466140747,290,201,-7.299429796177838,72.42051535328923,"{""type"":""Point"",""coordinates"":[72.42048338368006,-7.299388960156199]}"
1368,1720,1391,1191,1049,0.14016393442622951,919,643,-7.300158685999883,72.37453414928724,"{""type"":""Point"",""coordinates"":[72.3745427945867,-7.30019951543525]}"
1369,4703,5348,4495,1773,0.5020362138748169,1290,956,-7.305865584827503,72.40816931546523,"{""type"":""Point"",""coordinates"":[72.40815449533468,-7.305890119579819]}"
1370,1691,1249,1092,959,0.13134057819843292,993,737,-7.311138401735708,72.38234412006946,"{""type"":""Point"",""coordinates"":[72.38229955420871,-7.311134415011671]}"
1372,1795,1430,1209,936,0.2087912087912088,895,660,-7.29386166335908,72.37945805582056,"{""type"":""Point"",""coordinates"":[72.37948106074319,-7.293846459815525]}"
1373,1722,1394,1207,1026,0.15206611156463623,1031,774,-7.285876617729124,72.43679341519847,"{""type"":""Point"",""coordinates"":[72.43679442893435,-7.285835611050624]}"
1374,818,485,278,152,0.5227629542350769,73,53,-7.295993656774256,72.43601178772302,"{""type"":""Point"",""coordinates"":[72.43596719915276,-7.295963577599719]}"
1375,2120,1780,1430,1184,0.2010796219110489,1184,884,-7.30555457019078,72.43278946001108,"{""type"":""Point"",""coordinates"":[72.43282280064486,-7.305519955241034]}"
1377,1762,1430,1254,1043,0.15649008750915527,1106,826,-7.289733642462878,72.43170312011492,"{""type"":""Point"",""coordinates"":[72.43168211069597,-7.289717070943185]}"
1379,1938,1494,1238,997,0.19951826333999634,1054,774,-7.288022041609191,72.40103174057381,"{""type"":""Point"",""coordinates"":[72.40104511985965,-7.288049825173445]}"
1385,1909,1555,1373,1136,0.15570420026779175,1176,871,-7.289973334368666,72.42618088246145,"{""type"":""Point"",""coordinates"":[72.4261712055945,-7.290005865061271]}"
1388,2782,2623,2386,2353,0.05426045134663582,1778,1255,-7.311233264385769,72.39872546189964,"{""type"":""Point"",""coordinates"":[72.39875758582936,-7.311245302312463]}"
1389,1768,1416,1283,1093,0.12873655557632446,1066,790,-7.289107243258919,72.43279276425766,"{""type"":""Point"",""coordinates"":[72.43276312704695,-7.289065916690213]}"
1390,1873,1537,1324,1109,0.1617535948753357,1141,846,-7.304029658188957,72.43478937045477,"{""type"":""Point"",""coordinates"":[72.43478418066351,-7.304049570086401]}"
1391,788,470,273,148,0.5210356116294861,62,43,-7.295465320724306,72.43845850649902,"{""type"":""Point"",""coordinates"":[72.43842444800683,-7.295484976642179]}"
1394,2153,1684,1368,1148,0.18926553428173065,1117,821,-7.284064932849169,72.38865570883306,"{""type"":""Point"",""coordinates"":[72.38869521251385,-7.284052570767394]}"
1399,1635,1286,1034,891,0.18144235014915466,871,689,-7.3156579924926755,72.39815677667802,"{""type"":""Point"",""coordinates"":[72.39819588670316,-7.315623239650808]}"
1400,2291,2041,1476,1279,0.2295180708169937,1228,895,-7.303508541564568,72.43850322646956,"{""type"":""Point"",""coordinates"":[72.4385454643181,-7.303485319073618]}"
1401,1877,1505,1320,1136,0.13971979916095734,1163,862,-7.287701279738313,72.42393122583749,"{""type"":""Point"",""coordinates"":[72.42395226095068,-7.287693969347791]}"
1405,2894,2906,1737,981,0.49524053931236267,989,749,-7.316507031561717,72.43589478364916,"{""type"":""Point"",""coordinates"":[72.43589193170641,-7.316497449696899]}"
1406,2035,1597,1318,1071,0.19715142250061035,1068,770,-7.291782084711312,72.41060356434244,"{""type"":""Point"",""coordinates"":[72.41061418704552,-7.291801749739638]}"
1411,1533,1224,1116,875,0.16626965221534065,970,728,-7.30266987369252,72.3712613217731,"{""type"":""Point"",""coordinates"":[72.37130481187934,-7.302702146408928]}"
1413,1582,1299,1080,924,0.16869095816464239,910,682,-7.30034783406431,72.37598111637016,"{""type"":""Point"",""coordinates"":[72.37602236827117,-7.300322706252321]}"
1414,1582,1347,1252,986,0.15473639091298758,1018,773,-7.31173883876991,72.37681969178014,"{""type"":""Point"",""coordinates"":[72.37685407618882,-7.311779789737664]}"
1415,1770,1435,1309,1048,0.1558598428964615,1123,961,-7.286965965765968,72.42176330713386,"{""type"":""Point"",""coordinates"":[72.42175693529828,-7.286985799290696]}"
1421,1805,1431,1268,1081,0.13933120667934418,1058,796,-7.290997752282952,72.43151490083442,"{""type"":""Point"",""coordinates"":[72.43149070423559,-7.29097166144454]}"
1423,892,572,346,228,0.4300000071525574,153,101,-7.2829557606622135,72.41581297729306,"{""type"":""Point"",""coordinates"":[72.41585582365241,-7.282961003747343]}"
