system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
696,3579,3178,3026,2795,0.06412187963724136,857,485,-27.147748605562064,-109.37269068594587,"{""type"":""Point"",""coordinates"":[-109.3726575643885,-27.147730524317083]}"
725,4006,3629,3675,3422,0.029357537627220154,1458,774,-27.13633504476192,-109.37699247969468,"{""type"":""Point"",""coordinates"":[-109.3770335246784,-27.13634834674586]}"
736,3969,3689,3813,3555,0.018498066812753677,1875,1150,-27.129810360516842,-109.37476639738853,"{""type"":""Point"",""coordinates"":[-109.3747182536505,-27.129813850676843]}"
752,3463,3070,2981,2760,0.0531732402741909,655,275,-27.126787763875104,-109.37097664441912,"{""type"":""Point"",""coordinates"":[-109.3709379135409,-27.126822390781562]}"
883,4779,4544,4881,4449,0.010563772171735764,2714,1886,-27.135888470241895,-109.37740248562122,"{""type"":""Point"",""coordinates"":[-109.37741708957145,-27.13592015745491]}"
894,3239,2664,2513,2393,0.05358908325433731,562,221,-27.140138279905692,-109.37804735514302,"{""type"":""Point"",""coordinates"":[-109.37803073573001,-27.14016510687259]}"
896,3846,3723,3727,3620,0.014026964083313942,2221,1585,-27.123532995031265,-109.3705194232235,"{""type"":""Point"",""coordinates"":[-109.37047574217162,-27.123548449135136]}"
908,5092,5274,5749,5006,0.026070039719343185,3542,2367,-27.14547486335761,-109.37121017271846,"{""type"":""Point"",""coordinates"":[-109.37116440349064,-27.145438789851973]}"
910,4022,3579,3662,3361,0.03141210228204727,1268,626,-27.136322210754138,-109.37588288424729,"{""type"":""Point"",""coordinates"":[-109.3758504729521,-27.13633311261472]}"
925,4289,4026,4292,3770,0.03283735364675522,2219,1384,-27.128074623561172,-109.37297562621833,"{""type"":""Point"",""coordinates"":[-109.37301990746042,-27.128088285591968]}"
929,3347,2958,2894,2776,0.031740494072437286,1409,990,-27.123896326674746,-109.37071591244356,"{""type"":""Point"",""coordinates"":[-109.37072501174596,-27.12393727919337]}"
941,4107,3776,3844,3529,0.03381245583295822,1468,782,-27.13560372941039,-109.37619593519467,"{""type"":""Point"",""coordinates"":[-109.37623497533683,-27.13564639291035]}"
945,5162,5082,5442,4912,0.01701020635664463,2407,1354,-27.1417724836241,-109.38670066405842,"{""type"":""Point"",""coordinates"":[-109.38675016461139,-27.141796870373494]}"
971,4139,4037,4358,3889,0.018672723323106766,2843,2087,-27.125629750551102,-109.37230485906892,"{""type"":""Point"",""coordinates"":[-109.37231273407227,-27.125635087916013]}"
1003,4920,4907,5133,4639,0.028074586763978004,2359,1381,-27.145472658583127,-109.3866475170639,"{""type"":""Point"",""coordinates"":[-109.38662060791823,-27.145462776477356]}"
1010,2640,2329,2225,2186,0.03167220205068588,617,267,-27.147741236085185,-109.37985465218918,"{""type"":""Point"",""coordinates"":[-109.37990031443299,-27.147710438218684]}"
1017,4957,4660,4823,4648,0.0012892135418951511,1879,801,-27.119435983968614,-109.32911991380561,"{""type"":""Point"",""coordinates"":[-109.32911839090761,-27.119396288361063]}"
1033,4286,3781,3743,3609,0.023274695500731468,1991,1048,-27.12804069536733,-109.37005055153425,"{""type"":""Point"",""coordinates"":[-109.37001412221571,-27.12807176314171]}"
1038,4204,3988,4060,3742,0.03182406350970268,2156,1382,-27.141854154211252,-109.37812347434577,"{""type"":""Point"",""coordinates"":[-109.37817366837109,-27.14187013719351]}"
1074,5131,4970,5273,4830,0.014285714365541935,2984,1727,-27.137704211854174,-109.3705157201453,"{""type"":""Point"",""coordinates"":[-109.37054308419843,-27.13769829620775]}"
1147,5111,4887,5295,4791,0.009919404983520508,2380,1548,-27.14315884361842,-109.37386703343732,"{""type"":""Point"",""coordinates"":[-109.37390975596293,-27.143139128399422]}"
1205,3875,3475,3289,3439,0.005206826608628035,897,372,-27.144601185693656,-109.38151429675126,"{""type"":""Point"",""coordinates"":[-109.38147041652077,-27.14463064773942]}"
1214,5323,5184,5005,5155,0.0028049133252352476,2911,1887,-27.138447259579877,-109.37232097979226,"{""type"":""Point"",""coordinates"":[-109.37231374267381,-27.138448721019213]}"
1219,5031,4826,5186,4817,9.333195048384368E-4,2414,1488,-27.11847863229354,-109.33972568829674,"{""type"":""Point"",""coordinates"":[-109.33968318333332,-27.118445034629165]}"
1225,3935,3586,3626,3378,0.02986789122223854,1343,689,-27.136425292592094,-109.37699117605466,"{""type"":""Point"",""coordinates"":[-109.37703379884452,-27.136438825314787]}"
1252,4746,4482,4607,4439,0.00482008745893836,1579,617,-27.1186201707796,-109.32882942144713,"{""type"":""Point"",""coordinates"":[-109.32880329074975,-27.118605999873328]}"
1307,4988,4955,5170,4727,0.023548852652311325,2226,1311,-27.13268076459651,-109.3732115985282,"{""type"":""Point"",""coordinates"":[-109.37316655944743,-27.132715624756397]}"
1352,3011,2558,2392,2142,0.08851063996553421,753,380,-27.141147319656817,-109.37944529620042,"{""type"":""Point"",""coordinates"":[-109.37947053977943,-27.141126724941294]}"
1419,3721,3231,3127,2938,0.04749554395675659,1605,1402,-27.139199630759627,-109.37493326266657,"{""type"":""Point"",""coordinates"":[-109.37496346863804,-27.13923086092469]}"
1459,2772,2403,2304,2169,0.05118110403418541,435,217,-27.14430599466772,-109.37939972469538,"{""type"":""Point"",""coordinates"":[-109.37937605991573,-27.14426367547692]}"
1552,4793,4584,4741,4445,0.015394838526844978,2051,1232,-27.133501174737955,-109.37390592746101,"{""type"":""Point"",""coordinates"":[-109.37394134829356,-27.1335346091765]}"
1558,3455,3065,2996,2889,0.029559960588812828,1603,1012,-27.123988914937254,-109.37091632637896,"{""type"":""Point"",""coordinates"":[-109.37088886845302,-27.12396603944617]}"
1646,4683,4363,4462,4297,0.007621247321367264,1430,526,-27.11862497103935,-109.32923283752218,"{""type"":""Point"",""coordinates"":[-109.32923224278971,-27.118603813733095]}"
1704,4541,4229,4771,3934,0.03613867610692978,2144,1599,-27.145303732829866,-109.37201983129114,"{""type"":""Point"",""coordinates"":[-109.3720421894717,-27.1452810986131]}"
1707,2934,2480,2346,1973,0.11385582387447357,1089,730,-27.144808999127843,-109.3760628714083,"{""type"":""Point"",""coordinates"":[-109.37604491291938,-27.144770039019363]}"
1714,6411,6489,6538,6445,0.0034018864389508963,3194,2103,-27.139767988237995,-109.36170818581456,"{""type"":""Point"",""coordinates"":[-109.36174830725652,-27.13980955285258]}"
1745,4920,4410,4129,4393,0.0019311598734930158,1897,879,-27.14282354986895,-109.37609157681234,"{""type"":""Point"",""coordinates"":[-109.37609482190068,-27.142779392429528]}"
1746,2819,2308,2145,1851,0.1098821833729744,627,265,-27.142109736782277,-109.37680815690987,"{""type"":""Point"",""coordinates"":[-109.37676712792411,-27.142077146386757]}"
1790,2778,2419,2325,2236,0.03931256756186485,554,205,-27.146838757900998,-109.37986767164682,"{""type"":""Point"",""coordinates"":[-109.37983163494644,-27.146797321902014]}"
1795,3389,3025,2908,2638,0.06833833456039429,992,557,-27.14725502336657,-109.37683469495909,"{""type"":""Point"",""coordinates"":[-109.37680122220056,-27.14728232604407]}"
1819,3646,3172,3083,2873,0.049462366849184036,913,385,-27.12832080393028,-109.37085354385336,"{""type"":""Point"",""coordinates"":[-109.37083891600867,-27.12827819824957]}"
1888,3195,2774,2674,2408,0.07062909752130508,713,314,-27.14178487781789,-109.37994056935372,"{""type"":""Point"",""coordinates"":[-109.37992995879793,-27.14179589487263]}"
1896,2691,2298,2151,1995,0.07058001309633255,572,247,-27.146725202100647,-109.37785133797705,"{""type"":""Point"",""coordinates"":[-109.37780578590507,-27.14668261603671]}"
1923,2806,2443,2350,2246,0.042013224214315414,554,205,-27.146748510075877,-109.37986897355907,"{""type"":""Point"",""coordinates"":[-109.37982105880836,-27.146790428244113]}"
1934,5372,5519,6000,5295,0.020713889971375465,2876,2018,-27.1428554618728,-109.38668510989582,"{""type"":""Point"",""coordinates"":[-109.38673509209379,-27.142877058037232]}"
1957,2738,2400,2272,2151,0.05471324920654297,394,170,-27.144580232630073,-109.37969845784501,"{""type"":""Point"",""coordinates"":[-109.37974202748687,-27.144585680556744]}"
1983,4194,4007,4246,3936,0.008938687853515148,2349,1650,-27.12990527845192,-109.37516855821988,"{""type"":""Point"",""coordinates"":[-109.3751352895862,-27.129884506765073]}"
